lib	unit	sample	fq1	fq2
lib10	1	LJM26JUN18_5_M_EG	fastqs/lib10/LJM26JUN18_5_M_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_5_M_EG_2.fq.gz
lib10	1	LJM26JUN18_7_F_EG	fastqs/lib10/LJM26JUN18_7_F_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_7_F_EG_2.fq.gz
lib10	1	LJM26JUN18_8_M_EG	fastqs/lib10/LJM26JUN18_8_M_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_8_M_EG_2.fq.gz
lib10	1	LJM26JUN18_9_F_EG	fastqs/lib10/LJM26JUN18_9_F_EG_1.fq.gz	fastqs/lib10/LJM26JUN18_9_F_EG_2.fq.gz
lib10	1	LJM27JUN18_1_M_EH	fastqs/lib10/LJM27JUN18_1_M_EH_1.fq.gz	fastqs/lib10/LJM27JUN18_1_M_EH_2.fq.gz
lib10	1	LJM27JUN18_2_M_EH	fastqs/lib10/LJM27JUN18_2_M_EH_1.fq.gz	fastqs/lib10/LJM27JUN18_2_M_EH_2.fq.gz
lib10	1	LJM27JUN18_3_F_EH	fastqs/lib10/LJM27JUN18_3_F_EH_1.fq.gz	fastqs/lib10/LJM27JUN18_3_F_EH_2.fq.gz
lib10	1	LJM27JUN18_4_F_H	fastqs/lib10/LJM27JUN18_4_F_H_1.fq.gz	fastqs/lib10/LJM27JUN18_4_F_H_2.fq.gz
lib10	1	LJM27JUN18_5_M_H	fastqs/lib10/LJM27JUN18_5_M_H_1.fq.gz	fastqs/lib10/LJM27JUN18_5_M_H_2.fq.gz
lib10	1	LJM27JUN18_6_F_H	fastqs/lib10/LJM27JUN18_6_F_H_1.fq.gz	fastqs/lib10/LJM27JUN18_6_F_H_2.fq.gz
lib10	1	LJ8AUG19_1_RAPR_M	fastqs/lib10/LJ8AUG19_1_RAPR_M_1.fq.gz	fastqs/lib10/LJ8AUG19_1_RAPR_M_2.fq.gz
lib10	1	LJ8AUG19_2_RAPR_F	fastqs/lib10/LJ8AUG19_2_RAPR_F_1.fq.gz	fastqs/lib10/LJ8AUG19_2_RAPR_F_2.fq.gz
