lib	unit	sample	fq1	fq2
lib5	1	OSF_E305	fastqs/lib5/OSF_E305_1.fq.gz	fastqs/lib5/OSF_E305_2.fq.gz
lib5	1	OSF_E308	fastqs/lib5/OSF_E308_1.fq.gz	fastqs/lib5/OSF_E308_2.fq.gz
lib5	1	OSF_E311	fastqs/lib5/OSF_E311_1.fq.gz	fastqs/lib5/OSF_E311_2.fq.gz
lib5	1	OSF_E406	fastqs/lib5/OSF_E406_1.fq.gz	fastqs/lib5/OSF_E406_2.fq.gz
lib5	1	OSF_E411	fastqs/lib5/OSF_E411_1.fq.gz	fastqs/lib5/OSF_E411_2.fq.gz
lib5	1	OSF_E412	fastqs/lib5/OSF_E412_1.fq.gz	fastqs/lib5/OSF_E412_2.fq.gz
lib5	1	OSF_E415	fastqs/lib5/OSF_E415_1.fq.gz	fastqs/lib5/OSF_E415_2.fq.gz
lib5	1	OSF_E416	fastqs/lib5/OSF_E416_1.fq.gz	fastqs/lib5/OSF_E416_2.fq.gz
lib5	1	OSF_ERAAU_4	fastqs/lib5/OSF_ERAAU_4_1.fq.gz	fastqs/lib5/OSF_ERAAU_4_2.fq.gz
lib6	1	OSF_E69	fastqs/lib6/OSF_E69_1.fq.gz	fastqs/lib6/OSF_E69_2.fq.gz
lib6	1	OSF_E70	fastqs/lib6/OSF_E70_1.fq.gz	fastqs/lib6/OSF_E70_2.fq.gz
lib6	1	OSF_E71	fastqs/lib6/OSF_E71_1.fq.gz	fastqs/lib6/OSF_E71_2.fq.gz
lib6	1	OSF_E72	fastqs/lib6/OSF_E72_1.fq.gz	fastqs/lib6/OSF_E72_2.fq.gz
lib6	1	OSF_E85	fastqs/lib6/OSF_E85_1.fq.gz	fastqs/lib6/OSF_E85_2.fq.gz
lib6	1	OSF_E186	fastqs/lib6/OSF_E186_1.fq.gz	fastqs/lib6/OSF_E186_2.fq.gz
lib6	1	OSF_E187	fastqs/lib6/OSF_E187_1.fq.gz	fastqs/lib6/OSF_E187_2.fq.gz
lib6	1	OSF_E189	fastqs/lib6/OSF_E189_1.fq.gz	fastqs/lib6/OSF_E189_2.fq.gz
lib6	1	OSF_E190	fastqs/lib6/OSF_E190_1.fq.gz	fastqs/lib6/OSF_E190_2.fq.gz
lib6	1	OSF_E192	fastqs/lib6/OSF_E192_1.fq.gz	fastqs/lib6/OSF_E192_2.fq.gz
lib6	1	OSF_E313	fastqs/lib6/OSF_E313_1.fq.gz	fastqs/lib6/OSF_E313_2.fq.gz
lib6	1	OSF_E314	fastqs/lib6/OSF_E314_1.fq.gz	fastqs/lib6/OSF_E314_2.fq.gz
lib6	1	OSF_E315	fastqs/lib6/OSF_E315_1.fq.gz	fastqs/lib6/OSF_E315_2.fq.gz
lib6	1	OSF_E321	fastqs/lib6/OSF_E321_1.fq.gz	fastqs/lib6/OSF_E321_2.fq.gz
lib6	1	OSF_E322	fastqs/lib6/OSF_E322_1.fq.gz	fastqs/lib6/OSF_E322_2.fq.gz
lib6	1	OSF_E323	fastqs/lib6/OSF_E323_1.fq.gz	fastqs/lib6/OSF_E323_2.fq.gz
lib6	1	OSF_E324	fastqs/lib6/OSF_E324_1.fq.gz	fastqs/lib6/OSF_E324_2.fq.gz
lib6	1	OSF_E325	fastqs/lib6/OSF_E325_1.fq.gz	fastqs/lib6/OSF_E325_2.fq.gz
lib6	1	OSF_E326	fastqs/lib6/OSF_E326_1.fq.gz	fastqs/lib6/OSF_E326_2.fq.gz
lib6	1	OSF_E327	fastqs/lib6/OSF_E327_1.fq.gz	fastqs/lib6/OSF_E327_2.fq.gz
lib6	1	OSF_E417	fastqs/lib6/OSF_E417_1.fq.gz	fastqs/lib6/OSF_E417_2.fq.gz
lib6	1	OSF_E419	fastqs/lib6/OSF_E419_1.fq.gz	fastqs/lib6/OSF_E419_2.fq.gz
lib6	1	OSF_E423	fastqs/lib6/OSF_E423_1.fq.gz	fastqs/lib6/OSF_E423_2.fq.gz
lib6	1	OSF_E426	fastqs/lib6/OSF_E426_1.fq.gz	fastqs/lib6/OSF_E426_2.fq.gz
lib6	1	OSF_E427	fastqs/lib6/OSF_E427_1.fq.gz	fastqs/lib6/OSF_E427_2.fq.gz
lib6	1	OSF_ERAAU_5	fastqs/lib6/OSF_ERAAU_5_1.fq.gz	fastqs/lib6/OSF_ERAAU_5_2.fq.gz
lib7	1	OSF_E86	fastqs/lib7/OSF_E86_1.fq.gz	fastqs/lib7/OSF_E86_2.fq.gz
lib7	1	OSF_E88	fastqs/lib7/OSF_E88_1.fq.gz	fastqs/lib7/OSF_E88_2.fq.gz
lib7	1	OSF_E89	fastqs/lib7/OSF_E89_1.fq.gz	fastqs/lib7/OSF_E89_2.fq.gz
lib7	1	OSF_E91	fastqs/lib7/OSF_E91_1.fq.gz	fastqs/lib7/OSF_E91_2.fq.gz
lib7	1	OSF_E94	fastqs/lib7/OSF_E94_1.fq.gz	fastqs/lib7/OSF_E94_2.fq.gz
lib7	1	OSF_E198	fastqs/lib7/OSF_E198_1.fq.gz	fastqs/lib7/OSF_E198_2.fq.gz
lib7	1	OSF_E200	fastqs/lib7/OSF_E200_1.fq.gz	fastqs/lib7/OSF_E200_2.fq.gz
lib7	1	OSF_E201	fastqs/lib7/OSF_E201_1.fq.gz	fastqs/lib7/OSF_E201_2.fq.gz
lib7	1	OSF_E208	fastqs/lib7/OSF_E208_1.fq.gz	fastqs/lib7/OSF_E208_2.fq.gz
lib7	1	OSF_E217	fastqs/lib7/OSF_E217_1.fq.gz	fastqs/lib7/OSF_E217_2.fq.gz
lib7	1	OSF_E328	fastqs/lib7/OSF_E328_1.fq.gz	fastqs/lib7/OSF_E328_2.fq.gz
lib7	1	OSF_E329	fastqs/lib7/OSF_E329_1.fq.gz	fastqs/lib7/OSF_E329_2.fq.gz
lib7	1	OSF_E330	fastqs/lib7/OSF_E330_1.fq.gz	fastqs/lib7/OSF_E330_2.fq.gz
lib7	1	OSF_E331	fastqs/lib7/OSF_E331_1.fq.gz	fastqs/lib7/OSF_E331_2.fq.gz
lib7	1	OSF_E332	fastqs/lib7/OSF_E332_1.fq.gz	fastqs/lib7/OSF_E332_2.fq.gz
lib7	1	OSF_E333	fastqs/lib7/OSF_E333_1.fq.gz	fastqs/lib7/OSF_E333_2.fq.gz
